name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,additional_lanes_on_left_side,length_of_left_side_lanes,additional_lanes_on_right_side,length_of_right_side_lanes
West Guadalupe Road,436944202,,,,41533561,320047922,,2,0.051301,6,72.45,,,,,,,,,"<LineString><coordinates>-111.9390262,33.3637033,0.0 -111.9389185,33.3637035,0.0 -111.9385854,33.3637043,0.0 -111.9384738,33.3637046,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616774,,,,41730173,3983422067,,2,0.226969,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9373125,33.3992353,0.0 -111.9364823,33.3989723,0.0 -111.9359737,33.3988411,0.0 -111.9355617,33.3988052,0.0 -111.9350725,33.3988124,0.0 -111.9349519,33.3988029,0.0</coordinates></LineString>",,,,,,,
West Orion Street,5638790,,,,41533571,41563717,,2,0.31834999999999997,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9385127,33.3652275,0.0 -111.9386575,33.3652275,0.0 -111.9388611,33.365226,0.0 -111.9393383,33.3652224,0.0 -111.9398258,33.3652187,0.0 -111.9400838,33.3652168,0.0 -111.9405688,33.3652131,0.0 -111.941014,33.3652098,0.0 -111.9417917,33.365204,0.0 -111.9419405,33.3652007,0.0</coordinates></LineString>",,,,,,,
South Maple Avenue,29096539,,,,41533571,41533580,,2,0.183926,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9385127,33.3652275,0.0 -111.9385529,33.365474,0.0 -111.9386088,33.3656876,0.0 -111.9387018,33.366043,0.0 -111.9388088,33.3663845,0.0 -111.9388211,33.3664238,0.0 -111.9389163,33.3666601,0.0 -111.9389855,33.3668305,0.0</coordinates></LineString>",,,,,,,
South Maple Avenue,29096539,,,,41533571,320047922,,2,0.16964600000000002,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9385127,33.3652275,0.0 -111.9384671,33.3648725,0.0 -111.938447,33.3645253,0.0 -111.9384687,33.3638228,0.0 -111.9384738,33.3637046,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616774,,,,41730183,41730187,,2,0.141995,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9296308,33.3973721,0.0 -111.9289184,33.3967988,0.0 -111.9287983,33.396634,0.0 -111.9287897,33.3963761,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616774,,,,41730183,339038064,,2,0.22149900000000003,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9296308,33.3973721,0.0 -111.9300171,33.3976802,0.0 -111.9301887,33.3977591,0.0 -111.9303775,33.3977877,0.0 -111.9313474,33.3977805,0.0 -111.9315706,33.3977949,0.0 -111.9318287,33.3978615,0.0</coordinates></LineString>",,,,,,,
East del Rio Drive,395483019,,,,41730183,41978196,,2,0.086771,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9296308,33.3973721,0.0 -111.9292985,33.3976568,0.0 -111.9289785,33.397931,0.0</coordinates></LineString>",,,,,,,
East del Rio Drive,395483019,,,,41730183,41847674,,2,0.315094,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9296308,33.3973721,0.0 -111.9299398,33.3970783,0.0 -111.9300771,33.3969995,0.0 -111.9328362,33.3969766,0.0</coordinates></LineString>",,,,,,,
East Hudson Drive,5657599,,,,42254473,41778978,,2,0.266187,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9171232,33.4136285,0.0 -111.9162486,33.4136181,0.0 -111.9150126,33.4135608,0.0 -111.9142573,33.4135608,0.0</coordinates></LineString>",,,,,,,
South Cedar Street,5663743,,,,42254473,41966670,,2,0.075722,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9171232,33.4136285,0.0 -111.9171232,33.413289,0.0 -111.9171078,33.413127,0.0 -111.917064,33.4129518,0.0</coordinates></LineString>",,,,,,,
South Cedar Street,5663743,,,,42254473,330683972,,2,0.116069,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9171232,33.4136285,0.0 -111.9171135,33.4140613,0.0 -111.9171229,33.4146722,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616774,,,,41730187,41730183,,2,0.141995,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9287897,33.3963761,0.0 -111.9287983,33.396634,0.0 -111.9289184,33.3967988,0.0 -111.9296308,33.3973721,0.0</coordinates></LineString>",,,,,,,
East Erie Drive,5647487,,,,41730187,41825433,,2,0.132273,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9287897,33.3963761,0.0 -111.9278121,33.396381,0.0 -111.9273649,33.3963832,0.0</coordinates></LineString>",,,,,,,
East Erie Drive,5647487,,,,41730187,41941838,,2,0.08106100000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9287897,33.3963761,0.0 -111.9290557,33.3963474,0.0 -111.9293991,33.3962256,0.0 -111.9296308,33.3962184,0.0</coordinates></LineString>",,,,,,,
East Villa Court,5686149,,,,42598539,41710746,,2,0.067378,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8960702,33.3812403,0.0 -111.8960616,33.381054,0.0 -111.8960724,33.3810243,0.0 -111.8962076,33.3806526,0.0</coordinates></LineString>",,,,,,,
West Gemini Drive,5620736,,,,41533580,41563718,,2,0.275842,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9389855,33.3668305,0.0 -111.9391618,33.3668046,0.0 -111.9392771,33.3667945,0.0 -111.9394016,33.3667938,0.0 -111.9398762,33.366791,0.0 -111.9400539,33.36679,0.0 -111.9405069,33.3667874,0.0 -111.9407738,33.3667858,0.0 -111.9412168,33.3667833,0.0 -111.9419524,33.366779,0.0</coordinates></LineString>",,,,,,,
"['South Maple Avenue', 'West Julie Drive']","[29096539, 5600767]",,,,41533580,41563720,,2,0.37872300000000003,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9389855,33.3668305,0.0 -111.9392959,33.3674397,0.0 -111.9396043,33.3680355,0.0 -111.9397223,33.3681957,0.0 -111.9398766,33.3682842,0.0 -111.9400375,33.3683312,0.0 -111.9401904,33.3683626,0.0 -111.9406061,33.3683514,0.0 -111.9419581,33.3683431,0.0</coordinates></LineString>",,,,,,,
South Maple Avenue,29096539,,,,41533580,41533571,,2,0.183926,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9389855,33.3668305,0.0 -111.9389163,33.3666601,0.0 -111.9388211,33.3664238,0.0 -111.9388088,33.3663845,0.0 -111.9387018,33.366043,0.0 -111.9386088,33.3656876,0.0 -111.9385529,33.365474,0.0 -111.9385127,33.3652275,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616775,,,,41730192,41677339,,2,0.194418,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8962446,33.399874,0.0 -111.8941503,33.3998668,0.0</coordinates></LineString>",,,,,,,
South River Drive,30612584,,,,41730192,41190707,,2,0.039838,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8962446,33.399874,0.0 -111.8962532,33.4002322,0.0</coordinates></LineString>",,,,,,,
"['East Balboa Drive', 'South River Drive']","[30612584, 30649113]",,,,41730192,41730230,,2,0.13355,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8962446,33.399874,0.0 -111.8962532,33.3995873,0.0 -111.8973483,33.3995864,0.0</coordinates></LineString>",,,,,,,
West Alameda Drive,5611623,,,,41533587,41693610,,2,0.167921,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9407739,33.4000976,0.0 -111.9425827,33.4000822,0.0</coordinates></LineString>",,,,,,,
South Maple Avenue,5591438,,,,41533587,41533590,,2,0.10931199999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9407739,33.4000976,0.0 -111.9407481,33.4003556,0.0 -111.9406117,33.40057,0.0 -111.9406022,33.4005849,0.0 -111.9405507,33.4007353,0.0 -111.9405507,33.4010434,0.0</coordinates></LineString>",,,,,,,
West Alameda Drive,5611623,,,,41533587,41190824,,2,0.099489,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9407739,33.4000976,0.0 -111.9406448,33.4000988,0.0 -111.9404117,33.4001009,0.0 -111.9398487,33.400106,0.0 -111.9397027,33.4001158,0.0</coordinates></LineString>",,,,,,,
East Hudson Drive,5657599,,,,42254483,41657000,,2,0.156136,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9107726,33.4135536,0.0 -111.9124548,33.4135536,0.0</coordinates></LineString>",,,,,,,
East 5th Street,5619424,,,,41746580,3642940510,,2,0.138149,3,48.300000000000004,,,,,,,,,"<LineString><coordinates>-111.9366724,33.4254992,0.0 -111.9367755,33.4254989,0.0 -111.9380281,33.4254952,0.0 -111.938161,33.4254954,0.0</coordinates></LineString>",,,,,,,
South Forest Avenue,223225595,,,,41746580,41529813,,2,0.126776,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9366724,33.4254992,0.0 -111.9366718,33.4253943,0.0 -111.9366683,33.4244745,0.0 -111.936666,33.4243591,0.0</coordinates></LineString>",,,,,,,
East 5th Street,"[402537657, 402537658, 537091903]",,,,41746580,41746582,,2,0.16297499999999998,3,-1,,,,,,,,,"<LineString><coordinates>-111.9366724,33.4254992,0.0 -111.9358356,33.4255093,0.0 -111.9353519,33.4255151,0.0 -111.9351511,33.4254952,0.0 -111.9350723,33.42548,0.0 -111.9349278,33.4254396,0.0</coordinates></LineString>",,,,,,,
South Maple Avenue,5591438,,,,41533590,41533597,,2,0.10840700000000002,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9405507,33.4010434,0.0 -111.9405679,33.4015307,0.0 -111.9405695,33.4015771,0.0 -111.940585,33.4020179,0.0</coordinates></LineString>",,,,,,,
"['West Concorda Drive', 'South Dromedary Drive', 'West Loma Vista Drive']","[5682624, 5685564, 5631973]",,,,41533590,41533597,,2,0.5744819999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9405507,33.4010434,0.0 -111.9430827,33.4010434,0.0 -111.9430906,33.4015201,0.0 -111.9430913,33.4020036,0.0 -111.9428193,33.4020052,0.0 -111.940585,33.4020179,0.0</coordinates></LineString>",,,,,,,
South Maple Avenue,5591438,,,,41533590,41533587,,2,0.10931199999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9405507,33.4010434,0.0 -111.9405507,33.4007353,0.0 -111.9406022,33.4005849,0.0 -111.9406117,33.40057,0.0 -111.9407481,33.4003556,0.0 -111.9407739,33.4000976,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616775,,,,41730198,41677339,,2,0.19837100000000002,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8920134,33.3998648,0.0 -111.8941503,33.3998668,0.0</coordinates></LineString>",,,,,,,
South Price Road,605746858,,,,41730198,41847652,,1,0.09542199999999999,2,-1,,,,,,,,,"<LineString><coordinates>-111.8920134,33.3998648,0.0 -111.892006,33.3994387,0.0 -111.8920175,33.3990068,0.0</coordinates></LineString>",,,,,,,
South College Avenue,5660964,,,,41746582,41529815,,2,0.119496,2,-1,,,,,,,,,"<LineString><coordinates>-111.9349278,33.4254396,0.0 -111.9349717,33.4252787,0.0 -111.9349838,33.4248448,0.0 -111.9349808,33.4243956,0.0 -111.9349806,33.4243692,0.0</coordinates></LineString>",,,,,,,
South Stadium Drive,"[537091902, 30031694]",,,,41746582,41529691,,1,0.5008699999999999,1,48.300000000000004,,,,,,,,,"<LineString><coordinates>-111.9349278,33.4254396,0.0 -111.9348667,33.4253526,0.0 -111.93477,33.4253016,0.0 -111.9344827,33.4252009,0.0 -111.9338795,33.4250026,0.0 -111.9337642,33.4249627,0.0 -111.9336635,33.4249279,0.0 -111.9333623,33.4248268,0.0 -111.9331807,33.4247492,0.0 -111.9329899,33.4246525,0.0 -111.9328007,33.4245423,0.0 -111.932582,33.4243921,0.0 -111.9323321,33.4241886,0.0 -111.9322412,33.4241145,0.0 -111.9321078,33.4240044,0.0 -111.9317117,33.4236774,0.0 -111.9315201,33.4235192,0.0 -111.9314023,33.4234332,0.0 -111.9312627,33.4233579,0.0 -111.9309728,33.423231,0.0 -111.9307104,33.4231653,0.0 -111.9305402,33.4231415,0.0 -111.93049,33.423135,0.0 -111.9304264,33.4231268,0.0</coordinates></LineString>",,,,,,,
East 5th Street,"[402537657, 402537658, 537091903]",,,,41746582,41746580,,2,0.16297499999999998,3,-1,,,,,,,,,"<LineString><coordinates>-111.9349278,33.4254396,0.0 -111.9350723,33.42548,0.0 -111.9351511,33.4254952,0.0 -111.9353519,33.4255151,0.0 -111.9358356,33.4255093,0.0 -111.9366724,33.4254992,0.0</coordinates></LineString>",,,,,,,
West Concorda Drive,5685564,,,,41533597,41662622,,2,0.078785,-1,-1,,,,,,,,,"<LineString><coordinates>-111.940585,33.4020179,0.0 -111.9397363,33.402014,0.0</coordinates></LineString>",,,,,,,
South Maple Avenue,5591438,,,,41533597,41533590,,2,0.10840700000000002,-1,-1,,,,,,,,,"<LineString><coordinates>-111.940585,33.4020179,0.0 -111.9405695,33.4015771,0.0 -111.9405679,33.4015307,0.0 -111.9405507,33.4010434,0.0</coordinates></LineString>",,,,,,,
"['South Dromedary Drive', 'West Loma Vista Drive', 'West Concorda Drive']","[5682624, 5685564, 5631973]",,,,41533597,41533590,,2,0.5744819999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.940585,33.4020179,0.0 -111.9428193,33.4020052,0.0 -111.9430913,33.4020036,0.0 -111.9430906,33.4015201,0.0 -111.9430827,33.4010434,0.0 -111.9405507,33.4010434,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616776,,,,41730206,41730207,,2,0.129862,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8902111,33.3998402,0.0 -111.8888122,33.3998398,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616776,,,,41730207,41730206,,2,0.129862,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8888122,33.3998398,0.0 -111.8902111,33.3998402,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616776,,,,41730207,41730210,,2,0.258955,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8888122,33.3998398,0.0 -111.8877564,33.3998425,0.0 -111.8866836,33.399847,0.0 -111.8860227,33.399847,0.0</coordinates></LineString>",,,,,,,
South George Drive,5677561,,,,41730207,41847679,,2,0.089238,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8888122,33.3998398,0.0 -111.8888079,33.3994424,0.0 -111.8888036,33.3990373,0.0</coordinates></LineString>",,,,,,,
South George Drive,5677561,,,,41730207,41190794,,2,0.09003900000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8888122,33.3998398,0.0 -111.8888166,33.4002564,0.0 -111.8888208,33.4006495,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616776,,,,41730210,41730207,,2,0.258955,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8860227,33.399847,0.0 -111.8866836,33.399847,0.0 -111.8877564,33.3998425,0.0 -111.8888122,33.3998398,0.0</coordinates></LineString>",,,,,,,
South Evergreen Road,5677886,,,,41730210,41619144,,2,0.160253,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8860227,33.399847,0.0 -111.8860227,33.3995317,0.0 -111.8860055,33.399374,0.0 -111.8859454,33.3991949,0.0 -111.8857823,33.3989584,0.0 -111.8854947,33.39851,0.0</coordinates></LineString>",,,,,,,
Balboa Drive,5657755,,,,41730218,42257285,,2,0.028265000000000002,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9030303,33.3991206,0.0 -111.9031419,33.3993571,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616777,,,,41730218,41730223,,2,0.152341,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9030303,33.3991206,0.0 -111.9023951,33.3993642,0.0 -111.9019145,33.3994645,0.0 -111.9014682,33.3994789,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616777,,,,41730218,41495383,,2,0.10725499999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9030303,33.3991206,0.0 -111.9035367,33.3989271,0.0 -111.903777,33.3988555,0.0 -111.9041203,33.3988555,0.0</coordinates></LineString>",,,,,,,
nan,591764773,,,,4155850926,5649173675,,2,0.056456000000000006,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9241918,33.3929579,0.0 -111.9241738,33.3924504,0.0</coordinates></LineString>",,,,,,,
East Southern Avenue,"[327757098, 436907109]",,,,4155850926,41606299,,2,0.10848100000000001,6,-1,,,,,,,,,"<LineString><coordinates>-111.9241918,33.3929579,0.0 -111.9237784,33.392958,0.0 -111.9235224,33.3929584,0.0 -111.923424,33.3929583,0.0 -111.9231258,33.3929578,0.0 -111.9230233,33.3929577,0.0</coordinates></LineString>",,,,,,,
East Southern Avenue,"[327757098, 436907115, 436907106]",,,,4155850926,41573941,,2,0.198675,7,64.4,,,,,,,,,"<LineString><coordinates>-111.9241918,33.3929579,0.0 -111.9243916,33.3929579,0.0 -111.9250048,33.3929577,0.0 -111.9252687,33.3929576,0.0 -111.9255262,33.3929576,0.0 -111.9256203,33.3929576,0.0 -111.926132,33.3929574,0.0 -111.9262239,33.3929557,0.0 -111.9263317,33.392952,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616777,,,,41730223,338955251,,2,0.08733,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9014682,33.3994789,0.0 -111.9005276,33.3994655,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616777,,,,41730223,41730218,,2,0.152341,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9014682,33.3994789,0.0 -111.9019145,33.3994645,0.0 -111.9023951,33.3993642,0.0 -111.9030303,33.3991206,0.0</coordinates></LineString>",,,,,,,
South Kenwood Lane,5676665,,,,41730223,41847691,,2,0.084479,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9014682,33.3994789,0.0 -111.9014766,33.3991072,0.0 -111.9014853,33.3987193,0.0</coordinates></LineString>",,,,,,,
South Country Club Way,5646204,,,,41730226,338955251,,2,0.012754,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.3995802,0.0 -111.9005276,33.3994655,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,30649113,,,,41730226,41730230,,2,0.29514,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.3995802,0.0 -111.8973483,33.3995864,0.0</coordinates></LineString>",,,,,,,
South Country Club Way,5646204,,,,41730226,41190717,,2,0.071714,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.3995802,0.0 -111.9005312,33.3998517,0.0 -111.9005361,33.4002251,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,30649113,,,,41730230,41730226,,2,0.29514,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8973483,33.3995864,0.0 -111.9005276,33.3995802,0.0</coordinates></LineString>",,,,,,,
East Cairo Drive,5630172,,,,41730230,41847696,,2,0.3479,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8973483,33.3995864,0.0 -111.8975543,33.3989558,0.0 -111.900519,33.3989568,0.0</coordinates></LineString>",,,,,,,
"['East Balboa Drive', 'South River Drive']","[30612584, 30649113]",,,,41730230,41730192,,2,0.13355,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8973483,33.3995864,0.0 -111.8962532,33.3995873,0.0 -111.8962446,33.399874,0.0</coordinates></LineString>",,,,,,,
East Geneva Drive,5603698,,,,339017924,41632214,,2,0.044301,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9253399,33.395,0.0 -111.9248627,33.395,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,1370325190,41565306,,2,0.038926,5,-1,,,,,,,,,"<LineString><coordinates>-111.9326049,33.4511257,0.0 -111.9330244,33.4511195,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,1370325190,41565307,,2,0.082555,5,-1,,,,,,,,,"<LineString><coordinates>-111.9326049,33.4511257,0.0 -111.9321704,33.4511399,0.0 -111.9317157,33.4511537,0.0</coordinates></LineString>",,,,,,,
North Normal Avenue,122697988,,,,1370325190,41801133,,2,0.24454200000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9326049,33.4511257,0.0 -111.932592,33.4521985,0.0 -111.9325728,33.4526944,0.0 -111.9325701,33.4528429,0.0 -111.9324715,33.453252,0.0 -111.9324709,33.4533164,0.0</coordinates></LineString>",,,,,,,
East Papago Circle,122697987,,,,1370325192,41801174,,2,0.026521,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9361462,33.4531785,0.0 -111.9362664,33.4529621,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616779,,,,41730251,41662624,,2,0.137178,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9382139,33.399314,0.0 -111.9396915,33.3993291,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616780,,,,41730258,41606287,,2,0.071195,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9203585,33.3993602,0.0 -111.9211254,33.3993655,0.0</coordinates></LineString>",,,,,,,
South Kyrene Road,"[5684597, 436799558]",,,,42467549,42576941,,2,0.238596,5,-1,,,,,,,,,"<LineString><coordinates>-111.9456628,33.3346084,0.0 -111.9456637,33.3347591,0.0 -111.9456722,33.3352119,0.0 -111.9456746,33.3353394,0.0 -111.945681,33.335677,0.0 -111.9456872,33.3360068,0.0 -111.9457013,33.3367539,0.0</coordinates></LineString>",,,,,,,
South Kyrene Road,"[436799560, 436799559]",,,,42467549,42576935,,2,0.402943,5,-1,,,,,,,,,"<LineString><coordinates>-111.9456628,33.3346084,0.0 -111.9456618,33.3344457,0.0 -111.9456641,33.3340508,0.0 -111.9456648,33.3339256,0.0 -111.9456654,33.3338234,0.0 -111.945669,33.3332036,0.0 -111.9456735,33.3324466,0.0 -111.9456745,33.3322775,0.0 -111.9456791,33.3314946,0.0 -111.945682,33.3309847,0.0</coordinates></LineString>",,,,,,,
West Warner Road,"[436799561, 436799563]",,,,42467549,41633712,,2,0.34961299999999995,5,-1,,,,,,,,,"<LineString><coordinates>-111.9456628,33.3346084,0.0 -111.9458415,33.3346079,0.0 -111.946257,33.3346081,0.0 -111.9463996,33.3346082,0.0 -111.947259,33.3346086,0.0 -111.9478676,33.334609,0.0 -111.9482367,33.3346092,0.0 -111.9487727,33.3346094,0.0 -111.9488869,33.3346095,0.0 -111.9493918,33.3346098,0.0 -111.9494261,33.3346098,0.0</coordinates></LineString>",,,,,,,
West Warner Road,"[28884176, 436799562]",,,,42467549,41859643,,2,0.22194999999999998,5,-1,,,,,,,,,"<LineString><coordinates>-111.9456628,33.3346084,0.0 -111.9454569,33.3346091,0.0 -111.9447458,33.3346112,0.0 -111.9446571,33.3346115,0.0 -111.9439589,33.3346136,0.0 -111.9432737,33.3346156,0.0</coordinates></LineString>",,,,,,,
North Miller Road,537716466,,,,41779428,2714285062,,2,0.013923,3,-1,,,,,,,,,"<LineString><coordinates>-111.9179541,33.440316,0.0 -111.9179558,33.4404412,0.0</coordinates></LineString>",,,,,,,
East Curry Road,"[109972889, 529962421, 436944782, 109972887]",,,,41779428,42272887,,1,0.39119299999999996,3,-1,,,,,,,,,"<LineString><coordinates>-111.9179541,33.440316,0.0 -111.9178424,33.4403171,0.0 -111.9175044,33.4403202,0.0 -111.9157845,33.4403248,0.0 -111.9152536,33.4403267,0.0 -111.9142878,33.4403337,0.0 -111.9139081,33.4403364,0.0 -111.9137454,33.4403772,0.0</coordinates></LineString>",,,,,,,
"['North Miller Road', 'East Playa Del Norte Drive']","[288006958, 23617777, 537716467, 537716468, 537716469, 537716470, 5622139]",,,,41779428,255820882,,2,1.1143899999999998,3,40.25,,,,,,,,,"<LineString><coordinates>-111.9179541,33.440316,0.0 -111.917953,33.4402335,0.0 -111.9179547,33.4399694,0.0 -111.9179559,33.4397947,0.0 -111.9179578,33.4395038,0.0 -111.9179602,33.4391366,0.0 -111.9179554,33.4387481,0.0 -111.9179558,33.4386242,0.0 -111.9179563,33.4384365,0.0 -111.9179868,33.4381863,0.0 -111.9181356,33.4376738,0.0 -111.9183382,33.4373116,0.0 -111.9184976,33.4370816,0.0 -111.9187484,33.4368055,0.0 -111.9191789,33.4363541,0.0 -111.9197762,33.4357117,0.0 -111.9198991,33.4356353,0.0 -111.9200965,33.4355494,0.0 -111.9203711,33.4355279,0.0 -111.9208558,33.4355357,0.0 -111.9212437,33.4355356,0.0 -111.9217227,33.4355354,0.0 -111.9226628,33.435535,0.0 -111.9229542,33.435526,0.0 -111.9232308,33.4354942,0.0 -111.923972,33.4354122,0.0 -111.9243669,33.4353685,0.0 -111.9245408,33.4353284,0.0 -111.9247213,33.435233,0.0 -111.9247585,33.4351988,0.0 -111.9248522,33.4351128,0.0 -111.9249151,33.4350119,0.0 -111.9249482,33.4349013,0.0 -111.9249549,33.43477,0.0 -111.9249545,33.4347229,0.0 -111.9249529,33.4345478,0.0</coordinates></LineString>",,,,,,,
East Weber Drive,77304646,,,,41779434,42269037,,2,0.10054600000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9179531,33.4440148,0.0 -111.9168695,33.4440058,0.0</coordinates></LineString>",,,,,,,
North Miller Road,537716464,,,,41779434,41689917,,2,0.129089,2,-1,,,,,,,,,"<LineString><coordinates>-111.9179531,33.4440148,0.0 -111.9179448,33.4451757,0.0</coordinates></LineString>",,,,,,,
