highway,osmid,ref,x,y,geometry
,279723184,,116.2987083,40.0443356,POINT (116.2987083 40.0443356)
,2284960945,,116.2189893,40.1307304,POINT (116.2189893 40.1307304)
,5521439914,,116.2816262,39.9670125,POINT (116.2816262 39.9670125)
,2284960947,,116.2197452,40.1309953,POINT (116.2197452 40.1309953)
,1573977259,,116.3195219,39.935997,POINT (116.3195219 39.935997)
,3300195501,,116.2099832,39.9802898,POINT (116.2099832 39.9802898)
,3300195502,,116.2105182,39.9797048,POINT (116.2105182 39.9797048)
,3300195503,,116.2105582,39.9803121,POINT (116.2105582 39.9803121)
,3300195504,,116.2105225,39.97977,POINT (116.2105225 39.97977)
,1779072181,,116.2384628,39.9493805,POINT (116.2384628 39.9493805)
,3300195511,,116.2111075,39.9805503,POINT (116.2111075 39.9805503)
,3300195512,,116.2104804,39.9780538,POINT (116.2104804 39.9780538)
traffic_signals,534314170,,116.2586053,39.8959338,POINT (116.2586053 39.8959338)
,1779072187,,116.2406032,39.9505554,POINT (116.2406032 39.9505554)
,3300195516,,116.2109362,39.9781104,POINT (116.2109362 39.9781104)
,3300195517,,116.2109361,39.9777686,POINT (116.2109361 39.9777686)
,3300195515,,116.2114431,39.9780694,POINT (116.2114431 39.9780694)
,1779072193,,116.2376147,39.9474955,POINT (116.2376147 39.9474955)
,701725889,,116.3326685,40.0265979,POINT (116.3326685 40.0265979)
,1573977285,,116.319044,39.9425878,POINT (116.319044 39.9425878)
,754515143,,116.3173561,39.8983495,POINT (116.3173561 39.8983495)
,5037948103,,116.2146047,39.9967482,POINT (116.2146047 39.9967482)
,5037948105,,116.2280471,39.983705,POINT (116.2280471 39.983705)
,5227478217,,116.2814148,40.0425114,POINT (116.2814148 40.0425114)
,1573977291,,116.3189636,39.9439355,POINT (116.3189636 39.9439355)
,5227478215,,116.284688,40.0420632,POINT (116.284688 40.0420632)
,4120378574,,116.2674522,40.0619802,POINT (116.2674522 40.0619802)
,1573977295,,116.3188571,39.9439274,POINT (116.3188571 39.9439274)
,5672631503,,116.3483109,39.9968805,POINT (116.3483109 39.9968805)
,4120378575,,116.2697343,40.0626612,POINT (116.2697343 40.0626612)
traffic_signals,1573977298,,116.3183922,39.9451866,POINT (116.3183922 39.9451866)
,4120378576,,116.2692217,40.0636444,POINT (116.2692217 40.0636444)
,2623880404,,116.3389532,39.996611,POINT (116.3389532 39.996611)
,5037948116,,116.2338819,39.9811007,POINT (116.2338819 39.9811007)
,4120378578,,116.2643006,40.0639406,POINT (116.2643006 40.0639406)
bus_stop,2264677591,,116.2098492,39.9923541,POINT (116.2098492 39.9923541)
,4120378581,,116.2708989,40.0642034,POINT (116.2708989 40.0642034)
,4120378582,,116.2665403,40.0642526,POINT (116.2665403 40.0642526)
,4120378583,,116.2685657,40.0649026,POINT (116.2685657 40.0649026)
,701725916,,116.3327963,40.0295374,POINT (116.3327963 40.0295374)
traffic_signals,333167841,,116.2663546,39.8970421,POINT (116.2663546 39.8970421)
bus_stop,2264677605,,116.2146958,39.9917731,POINT (116.2146958 39.9917731)
,6139760762,,116.2890924,39.899771,POINT (116.2890924 39.899771)
,534314215,,116.2586473,39.8989805,POINT (116.2586473 39.8989805)
traffic_signals,1573977319,,116.317718,39.9502311,POINT (116.317718 39.9502311)
,6139760763,,116.2960448,39.899799,POINT (116.2960448 39.899799)
traffic_signals,1573977324,,116.3181367,39.9502535,POINT (116.3181367 39.9502535)
,754515182,,116.3106984,39.8992348,POINT (116.3106984 39.8992348)
,754515210,,116.3213667,39.9037334,POINT (116.3213667 39.9037334)
,1716567307,,116.1116261,40.1018866,POINT (116.1116261 40.1018866)
traffic_signals,1573977359,,116.3100233,39.9844223,POINT (116.3100233 39.9844223)
,289094928,,116.3029924,40.0360256,POINT (116.3029924 40.0360256)
,4895407377,,116.3425742,39.9686698,POINT (116.3425742 39.9686698)
,754515218,,116.3161014,39.9343282,POINT (116.3161014 39.9343282)
traffic_signals,1573977364,,116.3102278,39.9844283,POINT (116.3102278 39.9844283)
,289094934,,116.3013753,40.0344622,POINT (116.3013753 40.0344622)
,1573977371,,116.3099565,39.9851735,POINT (116.3099565 39.9851735)
,1573977373,,116.3100797,39.9854854,POINT (116.3100797 39.9854854)
traffic_signals,239451422,,116.2988706,39.9894612,POINT (116.2988706 39.9894612)
motorway_junction,644611357,38,116.2151696,39.9871455,POINT (116.2151696 39.9871455)
,1716567330,,116.1015013,40.1028539,POINT (116.1015013 40.1028539)
,2303376678,,116.3206703,40.0520509,POINT (116.3206703 40.0520509)
,5063376169,,116.3669367,39.9790392,POINT (116.3669367 39.9790392)
,5063376174,,116.3662981,39.980547,POINT (116.3662981 39.980547)
,5030657329,,116.335934,39.9674652,POINT (116.335934 39.9674652)
,289094963,,116.3052092,40.0330517,POINT (116.3052092 40.0330517)
,1718009144,,116.3384838,40.0062942,POINT (116.3384838 40.0062942)
,5037948223,,116.2424416,39.9753371,POINT (116.2424416 39.9753371)
,1718009152,,116.338485,40.009043,POINT (116.338485 40.009043)
,5037948224,,116.2381516,39.9777967,POINT (116.2381516 39.9777967)
,529497410,,116.3327173,39.9694318,POINT (116.3327173 39.9694318)
,5037948227,,116.2380713,39.9784581,POINT (116.2380713 39.9784581)
,5037948226,,116.2368402,39.9803819,POINT (116.2368402 39.9803819)
,5037948229,,116.238538,39.9748879,POINT (116.238538 39.9748879)
,5320293704,,116.2949644,39.938954,POINT (116.2949644 39.938954)
,3268443465,,116.298393,39.979724,POINT (116.298393 39.979724)
,5037948233,,116.2399516,39.9720086,POINT (116.2399516 39.9720086)
,5037948234,,116.2400186,39.9719181,POINT (116.2400186 39.9719181)
,5320293709,,116.2946879,39.9361699,POINT (116.2946879 39.9361699)
,5320293710,,116.2948317,39.9389282,POINT (116.2948317 39.9389282)
,1716567373,,116.0914572,40.1031539,POINT (116.0914572 40.1031539)
,3268443469,,116.2985378,39.9789421,POINT (116.2985378 39.9789421)
,5320293714,,116.2946524,39.9372541,POINT (116.2946524 39.9372541)
,1716567383,,116.1115911,40.1033844,POINT (116.1115911 40.1033844)
,2284846427,,116.2067405,40.0992239,POINT (116.2067405 40.0992239)
,528874847,,116.3544321,39.9735687,POINT (116.3544321 39.9735687)
,2629516655,,116.2912272,40.049696,POINT (116.2912272 40.049696)
,2629516656,,116.2898127,40.0494777,POINT (116.2898127 40.0494777)
traffic_signals,534314372,,116.2587274,39.927812,POINT (116.2587274 39.927812)
traffic_signals,534314387,,116.2586352,39.9062653,POINT (116.2586352 39.9062653)
traffic_signals,1943207316,,116.2387615,39.9466774,POINT (116.2387615 39.9466774)
,3300031895,,116.2123647,39.9790659,POINT (116.2123647 39.9790659)
,534314395,,116.2586477,39.9025963,POINT (116.2586477 39.9025963)
,3300031906,,116.2112875,39.9795835,POINT (116.2112875 39.9795835)
,3300031907,,116.209958,39.9796499,POINT (116.209958 39.9796499)
traffic_signals,534314405,,116.2685986,39.9164337,POINT (116.2685986 39.9164337)
,3300031918,,116.2111109,39.9796549,POINT (116.2111109 39.9796549)
,1364164015,,116.3372222,39.9749512,POINT (116.3372222 39.9749512)
,3300031919,,116.2097699,39.9796209,POINT (116.2097699 39.9796209)
,754515378,,116.3230111,39.8979026,POINT (116.3230111 39.8979026)
,3300031924,,116.2124729,39.9784455,POINT (116.2124729 39.9784455)
,3300031925,,116.2129191,39.978443,POINT (116.2129191 39.978443)
traffic_signals,324664761,,116.3654855,39.9495731,POINT (116.3654855 39.9495731)
traffic_signals,1364164026,,116.3394606,39.9749705,POINT (116.3394606 39.9749705)
,245136825,,116.2904006,40.0408918,POINT (116.2904006 40.0408918)
traffic_signals,245136826,,116.2958181,40.0431986,POINT (116.2958181 40.0431986)
traffic_signals,1364164031,,116.3420391,39.974976,POINT (116.3420391 39.974976)
,1716567488,,116.0920479,40.1053347,POINT (116.0920479 40.1053347)
,644611526,,116.2153949,39.9909,POINT (116.2153949 39.9909)
,1364164043,,116.3373129,39.9751874,POINT (116.3373129 39.9751874)
traffic_signals,754515407,,116.3229175,39.9013024,POINT (116.3229175 39.9013024)
traffic_signals,1364164047,,116.3393868,39.9751906,POINT (116.3393868 39.9751906)
,1364164051,,116.3318143,39.9751948,POINT (116.3318143 39.9751948)
,3300031957,,116.2090448,39.979369,POINT (116.2090448 39.979369)
traffic_signals,754515414,,116.3152317,39.8990572,POINT (116.3152317 39.8990572)
traffic_signals,1943207383,,116.2157954,39.9537926,POINT (116.2157954 39.9537926)
,1943207386,,116.2158332,39.9539213,POINT (116.2158332 39.9539213)
,1754955234,,116.3105058,39.9774041,POINT (116.3105058 39.9774041)
,1716567525,,116.1014308,40.1062436,POINT (116.1014308 40.1062436)
,1754955237,,116.3105011,39.9775309,POINT (116.3105011 39.9775309)
,1754955238,,116.3110031,39.9774014,POINT (116.3110031 39.9774014)
traffic_signals,245136886,,116.2931416,40.0475523,POINT (116.2931416 40.0475523)
traffic_signals,1754955256,,116.310528,39.9794696,POINT (116.310528 39.9794696)
traffic_signals,754515450,,116.3150789,39.8991568,POINT (116.3150789 39.8991568)
,3204185595,,116.3517672,39.9877526,POINT (116.3517672 39.9877526)
,3204185597,,116.3591067,39.9879898,POINT (116.3591067 39.9879898)
,3204185598,,116.3474178,39.9888105,POINT (116.3474178 39.9888105)
,3204185599,,116.3479081,39.9888222,POINT (116.3479081 39.9888222)
,6164348420,,116.3480056,39.9778828,POINT (116.3480056 39.9778828)
,6164348421,,116.3513815,39.9779645,POINT (116.3513815 39.9779645)
,6164348425,,116.3517554,39.9801854,POINT (116.3517554 39.9801854)
,6164348426,,116.3514292,39.9798662,POINT (116.3514292 39.9798662)
,6164348427,,116.3517656,39.9798717,POINT (116.3517656 39.9798717)
,6164348430,,116.3517734,39.9796331,POINT (116.3517734 39.9796331)
,1716567567,,116.0910541,40.1092541,POINT (116.0910541 40.1092541)
,6164348431,,116.3513584,39.9796438,POINT (116.3513584 39.9796438)
,6164348432,,116.3514009,39.9793238,POINT (116.3514009 39.9793238)
,6164348433,,116.3517837,39.9793183,POINT (116.3517837 39.9793183)
,6164348434,,116.3522432,39.9793347,POINT (116.3522432 39.9793347)
,5037948434,,116.2558463,39.9843937,POINT (116.2558463 39.9843937)
,5037948435,,116.2555471,39.9846003,POINT (116.2555471 39.9846003)
,6164348436,,116.3517943,39.9789932,POINT (116.3517943 39.9789932)
,5037948437,,116.2699797,39.9789695,POINT (116.2699797 39.9789695)
,6164348438,,116.3520027,39.97798,POINT (116.3520027 39.97798)
,6164348435,,116.3514363,39.9790038,POINT (116.3514363 39.9790038)
,6164348437,,116.3522716,39.9790201,POINT (116.3522716 39.9790201)
,6164348442,,116.3525041,39.9756965,POINT (116.3525041 39.9756965)
,6164348443,,116.3504806,39.9756677,POINT (116.3504806 39.9756677)
,286277149,,116.3084833,40.0509,POINT (116.3084833 40.0509)
,5037948446,,116.2687306,39.9781559,POINT (116.2687306 39.9781559)
,6164348452,,116.3520411,39.9761689,POINT (116.3520411 39.9761689)
,245136934,,116.3016653,40.0365443,POINT (116.3016653 40.0365443)
,6164348455,,116.352032,39.9765331,POINT (116.352032 39.9765331)
,6164348456,,116.3520259,39.9768269,POINT (116.3520259 39.9768269)
,245136936,,116.2989058,40.0413122,POINT (116.2989058 40.0413122)
,245136935,,116.3003432,40.038863,POINT (116.3003432 40.038863)
,6164348459,,116.3520178,39.9772317,POINT (116.3520178 39.9772317)
traffic_signals,508591660,,116.2774282,39.9651747,POINT (116.2774282 39.9651747)
traffic_signals,1942535725,,116.3036092,39.9525164,POINT (116.3036092 39.9525164)
,6164348461,,116.3514976,39.97752,POINT (116.3514976 39.97752)
,6164348462,,116.3520116,39.9775404,POINT (116.3520116 39.9775404)
,6164348463,,116.3525081,39.9775858,POINT (116.3525081 39.9775858)
,6164348460,,116.3525081,39.9772569,POINT (116.3525081 39.9772569)
,754515520,,116.3235979,39.926822,POINT (116.3235979 39.926822)
,3607510593,,116.1076922,40.1073327,POINT (116.1076922 40.1073327)
,3607510597,,116.107625,40.1080591,POINT (116.107625 40.1080591)
,279723590,,116.298896,40.0440613,POINT (116.298896 40.0440613)
,3607510599,,116.107686,40.1089775,POINT (116.107686 40.1089775)
,288194124,,116.2920849,39.9835157,POINT (116.2920849 39.9835157)
,286277198,,116.3344604,40.0369113,POINT (116.3344604 40.0369113)
,754515534,,116.3219716,39.9115737,POINT (116.3219716 39.9115737)
,333168213,,116.2663014,39.8953266,POINT (116.2663014 39.8953266)
,6122749538,,116.2036789,39.9924167,POINT (116.2036789 39.9924167)
,610909799,,116.356382,40.0097693,POINT (116.356382 40.0097693)
,245137005,,116.2974367,40.0437758,POINT (116.2974367 40.0437758)
,35864175,,116.3476655,39.9850321,POINT (116.3476655 39.9850321)
traffic_signals,606912119,,116.1076983,40.0444993,POINT (116.1076983 40.0444993)
,6122749561,,116.2176071,39.9914062,POINT (116.2176071 39.9914062)
,5256904318,,116.2540513,39.9722273,POINT (116.2540513 39.9722273)
traffic_signals,1852046982,,116.1479115,40.0964839,POINT (116.1479115 40.0964839)
traffic_signals,1852046985,,116.1485218,40.0964999,POINT (116.1485218 40.0964999)
,1852046988,,116.1482091,40.097199,POINT (116.1482091 40.097199)
traffic_signals,1771699853,,116.2586126,39.8955471,POINT (116.2586126 39.8955471)
,1852046990,,116.1477333,40.0972457,POINT (116.1477333 40.0972457)
,1771699855,,116.2672857,39.8974465,POINT (116.2672857 39.8974465)
,1852046991,,116.1482721,40.0975747,POINT (116.1482721 40.0975747)
,5521440414,,116.2824762,39.9660338,POINT (116.2824762 39.9660338)
,754515619,,116.3194826,39.9012537,POINT (116.3194826 39.9012537)
,529350309,,116.3162313,39.9628759,POINT (116.3162313 39.9628759)
traffic_signals,2285990048,,116.3439172,39.9428198,POINT (116.3439172 39.9428198)
,1852047021,,116.1482936,40.0990877,POINT (116.1482936 40.0990877)
traffic_signals,2285990050,,116.3439902,39.942952,POINT (116.3439902 39.942952)
traffic_signals,245137072,,116.3012839,40.0470419,POINT (116.3012839 40.0470419)
,3250028213,,116.3036809,39.9654911,POINT (116.3036809 39.9654911)
,3250028218,,116.3057173,39.966099,POINT (116.3057173 39.966099)
,1852047034,,116.1479279,40.1002197,POINT (116.1479279 40.1002197)
,3250028221,,116.3022015,39.969483,POINT (116.3022015 39.969483)
,754515646,,116.3045702,39.8992694,POINT (116.3045702 39.8992694)
traffic_signals,2285990053,,116.3440557,39.9430706,POINT (116.3440557 39.9430706)
,3250028222,,116.3029051,39.9716709,POINT (116.3029051 39.9716709)
,754515653,,116.3175626,39.899053,POINT (116.3175626 39.899053)
,3099999955,,116.2820525,39.8960038,POINT (116.2820525 39.8960038)
,4915838675,,116.3467927,39.9710974,POINT (116.3467927 39.9710974)
,3099999960,,116.2820635,39.8989823,POINT (116.2820635 39.8989823)
,2285990058,,116.3437271,39.9440072,POINT (116.3437271 39.9440072)
,1343307482,,116.1082095,40.1143342,POINT (116.1082095 40.1143342)
,5589401307,,116.097423,40.1122839,POINT (116.097423 40.1122839)
,1520697053,,116.2201631,40.0782234,POINT (116.2201631 40.0782234)
,1852047069,,116.1475373,40.1029143,POINT (116.1475373 40.1029143)
,1520697056,,116.2203812,40.0782634,POINT (116.2203812 40.0782634)
,1851784929,,116.3277849,40.0324276,POINT (116.3277849 40.0324276)
,1520697057,,116.2327098,40.0812424,POINT (116.2327098 40.0812424)
,1851784934,,116.3278914,40.0324939,POINT (116.3278914 40.0324939)
,1852047079,,116.1474903,40.1034228,POINT (116.1474903 40.1034228)
,1851784935,,116.3276679,40.032508,POINT (116.3276679 40.032508)
,1852440294,,116.2487368,40.0659438,POINT (116.2487368 40.0659438)
,1520697063,,116.2336209,40.0814769,POINT (116.2336209 40.0814769)
,1851784938,,116.3278586,40.032578,POINT (116.3278586 40.032578)
,1851784939,,116.3277444,40.0325968,POINT (116.3277444 40.0325968)
,1852440298,,116.2524599,40.0666818,POINT (116.2524599 40.0666818)
traffic_signals,1851784941,,116.3310523,40.0332611,POINT (116.3310523 40.0332611)
,1852440301,,116.247771,40.0678617,POINT (116.247771 40.0678617)
,1852440303,,116.2476075,40.0680383,POINT (116.2476075 40.0680383)
,1852047086,,116.1477466,40.1035085,POINT (116.1477466 40.1035085)
,1852440305,,116.2477421,40.0680755,POINT (116.2477421 40.0680755)
,1852440307,,116.2514542,40.0686601,POINT (116.2514542 40.0686601)
,1790295797,,116.313737,39.9285937,POINT (116.313737 39.9285937)
,321939401,,116.29523,39.9255643,POINT (116.29523 39.9255643)
,1851784949,,116.3347204,40.0378337,POINT (116.3347204 40.0378337)
,1852440309,,116.2512413,40.0688269,POINT (116.2512413 40.0688269)
,1726299897,,116.2597441,39.8959349,POINT (116.2597441 39.8959349)
,1851784951,,116.3352336,40.0380628,POINT (116.3352336 40.0380628)
,1852440311,,116.2514029,40.0688739,POINT (116.2514029 40.0688739)
,1790295804,,116.3038744,39.930358,POINT (116.3038744 39.930358)
,1726299900,,116.2597485,39.896636,POINT (116.2597485 39.896636)
,1726299901,,116.2603093,39.896645,POINT (116.2603093 39.896645)
,1790295807,,116.3044013,39.9303581,POINT (116.3044013 39.9303581)
,1726299904,,116.2598843,39.8969745,POINT (116.2598843 39.8969745)
,1726299905,,116.260304,39.8969637,POINT (116.260304 39.8969637)
,1726299906,,116.2602971,39.8973809,POINT (116.2602971 39.8973809)
,1851784964,,116.3283531,40.0432797,POINT (116.3283531 40.0432797)
,1726299909,,116.2598798,39.8974322,POINT (116.2598798 39.8974322)
traffic_signals,1852440326,,116.2382619,40.0720767,POINT (116.2382619 40.0720767)
,1726299911,,116.2598215,39.8979552,POINT (116.2598215 39.8979552)
,6002786055,,116.3507047,39.9466631,POINT (116.3507047 39.9466631)
,1726299913,,116.2608625,39.8981796,POINT (116.2608625 39.8981796)
,2382577418,,116.2912995,39.9334291,POINT (116.2912995 39.9334291)
,1726299915,,116.2598214,39.8989768,POINT (116.2598214 39.8989768)
,1726299914,,116.2608625,39.8989715,POINT (116.2608625 39.8989715)
traffic_signals,1790295821,,116.3137753,39.9310055,POINT (116.3137753 39.9310055)
,2382577422,,116.2908363,39.9381242,POINT (116.2908363 39.9381242)
,2382577423,,116.2949049,39.9392719,POINT (116.2949049 39.9392719)
,1726299916,,116.2505908,39.8991011,POINT (116.2505908 39.8991011)
,1852440335,,116.2397816,40.0725286,POINT (116.2397816 40.0725286)
traffic_signals,1852047119,,116.1465216,40.1100877,POINT (116.1465216 40.1100877)
,2382577427,,116.2904538,39.9425278,POINT (116.2904538 39.9425278)
,2382577428,,116.2902509,39.9430495,POINT (116.2902509 39.9430495)
,1852440337,,116.2392412,40.0725402,POINT (116.2392412 40.0725402)
traffic_signals,1852047123,,116.146255,40.1100956,POINT (116.146255 40.1100956)
,1852440340,,116.2384912,40.0725521,POINT (116.2384912 40.0725521)
,1726299928,,116.2514784,39.8995412,POINT (116.2514784 39.8995412)
,863223577,,116.3239287,39.9884056,POINT (116.3239287 39.9884056)
,1726299930,,116.2508538,39.8995458,POINT (116.2508538 39.8995458)
,754515733,,116.3214066,39.9048712,POINT (116.3214066 39.9048712)
,1343307548,,116.1081451,40.1141455,POINT (116.1081451 40.1141455)
,863223587,,116.315497,39.9879189,POINT (116.315497 39.9879189)
,1726299946,,116.2498581,39.8998276,POINT (116.2498581 39.8998276)
,1852047146,,116.1432894,40.1146131,POINT (116.1432894 40.1146131)
,1852440365,,116.2379353,40.0727235,POINT (116.2379353 40.0727235)
,1726299950,,116.2505672,39.8999785,POINT (116.2505672 39.8999785)
,1726299951,,116.2508444,39.899992,POINT (116.2508444 39.899992)
,1726299952,,116.2518831,39.9000017,POINT (116.2518831 39.9000017)
