access,bridge,geometry,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,u,v,width
,,"LINESTRING (116.2503932 39.9374399, 116.2503629 39.9369605)",road,,0,,53.369,,,False,169696255,,,,1808612313,1808612312,
,,"LINESTRING (116.2503932 39.9374399, 116.2504522 39.9382091)",road,,0,,85.679,,,False,169696255,,,,1808612313,1808612284,
,,"LINESTRING (116.2503932 39.9374399, 116.2530057 39.9373865)",road,,0,,222.817,,,False,169696257,,,,1808612313,1808612309,
,,"LINESTRING (116.2503932 39.9374399, 116.2479827 39.9374632)",road,,0,,205.532,,,False,169696257,,,,1808612313,1808612294,
,,"LINESTRING (116.1011187 40.0888283, 116.1013522 40.0887139)",unclassified,,0,,23.588,,,False,558983540,,,,5391711201,5391747958,
,,"LINESTRING (116.1011187 40.0888283, 116.1011378 40.0890884, 116.1011415 40.0891259)",road,,0,,33.149,,,False,558980716,,,,5391711201,5391711203,
,,"LINESTRING (116.1011187 40.0888283, 116.1002344 40.0892615, 116.0999888 40.0893787)",unclassified,,0,,113.951,,,False,558983540,,,,5391711201,5094671948,
,,"LINESTRING (116.1011415 40.0891259, 116.1011378 40.0890884, 116.1011187 40.0888283)",road,,0,,33.149,,,False,558980716,,,,5391711203,5391711201,
,,"LINESTRING (116.1011415 40.0891259, 116.1011419 40.0891548, 116.1011305 40.0891823, 116.1011085 40.0892058, 116.101078 40.0892228, 116.1010428 40.0892357)",road,,0,,16.166,,,False,558980717,,,,5391711203,5391711208,
,,"LINESTRING (116.1011415 40.0891259, 116.1011283 40.089097, 116.1011033 40.089073, 116.1010695 40.0890567, 116.1010305 40.0890498, 116.1009907 40.0890531, 116.1009545 40.0890663, 116.1009261 40.0890878, 116.1009085 40.0891154, 116.1009038 40.0891458, 116.1009124 40.0891757, 116.1009334 40.0892017, 116.1009645 40.089221, 116.1010021 40.0892314, 116.1010428 40.0892357)",road,,1,,47.76,,,False,558980717,,,,5391711203,5391711208,
,,"LINESTRING (116.1010428 40.0892357, 116.1010021 40.0892314, 116.1009645 40.089221, 116.1009334 40.0892017, 116.1009124 40.0891757, 116.1009038 40.0891458, 116.1009085 40.0891154, 116.1009261 40.0890878, 116.1009545 40.0890663, 116.1009907 40.0890531, 116.1010305 40.0890498, 116.1010695 40.0890567, 116.1011033 40.089073, 116.1011283 40.089097, 116.1011415 40.0891259)",road,,0,,47.760000000000005,,,False,558980717,,,,5391711208,5391711203,
,,"LINESTRING (116.1010428 40.0892357, 116.101078 40.0892228, 116.1011085 40.0892058, 116.1011305 40.0891823, 116.1011419 40.0891548, 116.1011415 40.0891259)",road,,1,,16.166,,,False,558980717,,,,5391711208,5391711203,
,,"LINESTRING (116.1010428 40.0892357, 116.1010069 40.0892439, 116.1009762 40.0892603, 116.1009538 40.0892833, 116.100942 40.0893105, 116.1009419 40.0893392, 116.1009536 40.0893664, 116.100976 40.0893894, 116.1010066 40.0894059, 116.1010425 40.0894141, 116.10108 40.0894134, 116.1011111 40.0894053, 116.1011381 40.0893909, 116.1011588 40.0893714)",road,,0,,40.263,,,False,558980718,,,,5391711208,5391715632,
,,"LINESTRING (116.1010428 40.0892357, 116.1010757 40.089236, 116.1011072 40.0892432, 116.1011348 40.0892568, 116.1011565 40.0892757, 116.1011705 40.0892985, 116.1011757 40.0893233, 116.1011717 40.0893483, 116.1011588 40.0893714)",road,,1,,22.374000000000002,,,False,558980718,,,,5391711208,5391715632,
,,"LINESTRING (116.0845573 40.0939318, 116.0847211 40.0937202, 116.0848747 40.0935773, 116.0850718 40.0935186, 116.0852715 40.0935088, 116.0854456 40.0934422, 116.0855735 40.0933286, 116.0857502 40.093219, 116.0859933 40.0931857, 116.0863363 40.0932464, 116.0866512 40.093405, 116.0868104 40.0935083, 116.0870241 40.0935537, 116.088069 40.0932213, 116.0903715 40.0934209, 116.0945964 40.0943043, 116.0985457 40.094772, 116.098765 40.0948445)",unclassified,,0,,1281.361,,,False,50341129,,,,1716567018,2587332329,
,,"LINESTRING (116.0845573 40.0939318, 116.0842205 40.0937313, 116.0838174 40.0935999, 116.0832277 40.0932813, 116.0827099 40.0931053, 116.082005 40.0930849, 116.0811515 40.0931122, 116.0808867 40.0930365, 116.0806431 40.0929666, 116.0803428 40.0930019, 116.0800093 40.0930922, 116.0797805 40.0932056, 116.079564 40.0932589, 116.0793053 40.0932531, 116.0789155 40.0931898, 116.078667 40.0931021, 116.078413 40.0931136, 116.0782147 40.0930992, 116.0775865 40.0929711, 116.0774027 40.092969, 116.0771141 40.0929905, 116.0767261 40.0930463, 116.0765886 40.093133, 116.0764478 40.0931879, 116.0762661 40.0932116, 116.0757402 40.093247)",unclassified,,0,,796.6610000000002,,,False,159546512,,,,1716567018,1716566980,
,,"LINESTRING (116.0845573 40.0939318, 116.084822 40.09418, 116.0850522 40.0943387, 116.0853494 40.0944248, 116.0860899 40.0945126, 116.0862885 40.0945719, 116.0865422 40.0945632, 116.0867459 40.0945005, 116.0869345 40.0943771, 116.0870813 40.0943384, 116.087439 40.094375, 116.0874946 40.0943913, 116.0875964 40.0944212, 116.0878491 40.0946503, 116.0879628 40.0947919, 116.0880104 40.095057, 116.0881612 40.0952068, 116.0886612 40.0953626, 116.0888332 40.09548, 116.0890448 40.0957107, 116.0894416 40.0959434, 116.0908252 40.0965889, 116.0913701 40.0968824, 116.0925024 40.0976311, 116.0928304 40.0977728, 116.0932907 40.0978881, 116.0934547 40.0978861, 116.0938145 40.0978312, 116.0941928 40.0978223, 116.0957402 40.0978669, 116.0976341 40.0980385)",unclassified,,0,,1298.872,,,False,159546512,,,,1716567018,639600101,
,yes,"LINESTRING (116.3188836 40.021685, 116.3194124 40.0212266, 116.3197801 40.0210125, 116.3203177 40.0207451, 116.3210851 40.0205042, 116.3218859 40.0202501, 116.3223986 40.0200999, 116.323022 40.0199798, 116.3236489 40.019893, 116.3242023 40.0198785, 116.3248979 40.0199665, 116.3260132 40.0204032)",motorway_link,,0,,675.9650000000001,,,True,226830432,,,,2355641323,2355641329,
,yes,"LINESTRING (116.3188836 40.021685, 116.3191067 40.0213693, 116.3194895 40.0209686, 116.3197331 40.0207037, 116.3198603 40.0204371, 116.3199122 40.0202093, 116.319924 40.019978, 116.3198388 40.0197083, 116.3197189 40.0195157, 116.3195439 40.0193571, 116.3193119 40.0191936, 116.3189619 40.0190244)",motorway_link,,0,,353.925,,,True,241919283,,,,2355641323,2494906473,
,,"LINESTRING (116.3271787 39.982098, 116.3269422 39.9820884)",residential,,0,,20.179,,,False,302985882,,,,3074194410,3072783187,
,,"LINESTRING (116.3271787 39.982098, 116.3271947 39.9818177, 116.3272192 39.9813148)",secondary,,0,,87.15700000000001,,中关村东路,True,121657045,,,,3074194410,3072783156,
,,"LINESTRING (116.3370442 40.0004642, 116.3370928 39.9995406, 116.3370973 39.9994548)",residential,,0,,112.331,,北林银杏大道,False,42364857,,,,1735425008,528890575,
,,"LINESTRING (116.3370442 40.0004642, 116.3370032 40.0010506, 116.3369767 40.0014289, 116.3369058 40.0018658)",residential,,0,,156.37900000000002,,北林银杏大道,False,42364857,,,,1735425008,1343383539,
,,"LINESTRING (116.3370442 40.0004642, 116.3381369 40.0004858, 116.3383153 40.0004385, 116.3383633 39.9998711, 116.3401259 39.9999042, 116.3401016 40.0004413, 116.3401936 40.0005524)",residential,,0,,396.985,,,False,"[321833266, 321833267, 119617630, 321833271]",,,,1735425008,1735462750,5
,,"LINESTRING (116.3260132 40.0204032, 116.3265154 40.0206713, 116.3269427 40.0208788, 116.3281996 40.0213651)",motorway_link,,0,,215.12900000000002,,,True,241919282,,,,2355641329,2355641331,
,,"LINESTRING (116.2073337 40.0996785, 116.2074327 40.0992663)",tertiary,,0,,46.602,,上庄路,True,174524133,,,,5192711154,2284754073,
,,"LINESTRING (116.2073337 40.0996785, 116.2070473 40.0997274, 116.2068327 40.0998444, 116.2056176 40.0998116, 116.2054138 40.0997726, 116.2046923 40.0997049, 116.2035228 40.0996125, 116.2032251 40.0996187, 116.2024339 40.0997131, 116.201884 40.099789, 116.2015809 40.0998752, 116.2008219 40.1002219, 116.1997329 40.1006548, 116.1995237 40.1006938, 116.1991079 40.1007122, 116.1975254 40.1006425, 116.1945616 40.1004886, 116.1935718 40.1004312, 116.1915253 40.1003429, 116.191005 40.1001706, 116.1897872 40.0997726, 116.1888149 40.0994587, 116.1881082 40.0991827, 116.1878319 40.0990658)",residential,,0,,1723.5119999999997,,,False,535874633,,,,5192711154,5192556104,
,yes,"LINESTRING (116.3281996 40.0213651, 116.3288395 40.0215331, 116.3295449 40.0216537, 116.3307268 40.0217693, 116.3317444 40.0218329, 116.3325195 40.0218359, 116.3341661 40.0218256, 116.336056 40.0217209, 116.3410706 40.0217199, 116.3433525 40.0216938)",motorway,,0,3,1296.4650000000001,,北五环,True,"[22072334, 26679311]",S50,,,2355641331,261615267,
,,"LINESTRING (116.2995024 40.0440766, 116.299622 40.0441926, 116.2996696 40.0443505)",secondary,roundabout,0,,34.452,,上地七街环岛,True,25659834,,,,245136373,279720884,
,,"LINESTRING (116.3657774 39.9972379, 116.3663129 39.9967753)",motorway,,0,,68.752,,,True,255512181,,,,2611952634,2611952635,
,,"LINESTRING (116.3657774 39.9972379, 116.3678027 39.9945516, 116.3686166 39.993472)",primary,,0,,483.578,,G6辅路,True,161453432,S216,,,2611952634,1831131330,
,,"LINESTRING (116.3663129 39.9967753, 116.368437 39.9939861)",motorway,,0,3,359.069,,北京-拉萨高速公路,True,121399145,G6,,,2611952635,1831131334,
,,"LINESTRING (116.3417183 39.9573702, 116.3420927 39.9568675, 116.3421332 39.956813)",residential,,0,,71.339,,明光西路,False,170478070,,,,1816099848,746856577,
,,"LINESTRING (116.3417183 39.9573702, 116.3416768 39.9574715, 116.3409243 39.9588668, 116.3408532 39.9589682)",residential,,0,,192.492,,明光西路,True,170478072,,,,1816099848,1429560203,
,,"LINESTRING (116.1833898 40.0999182, 116.1833147 40.1000167, 116.1827481 40.1010882, 116.1824564 40.1016396, 116.1795945 40.1014303, 116.1765851 40.1012046, 116.176349 40.1011862, 116.1757942 40.1022807, 116.1751907 40.1033681, 116.1744972 40.1045774)",residential,,0,,1137.965,,,False,535874625,,,,5192711176,5192711253,
,,"LINESTRING (116.3022197 39.9819242, 116.3022312 39.9826586)",tertiary,,0,,81.668,,彩和坊路,True,174933445,,,,4611128341,1497364716,
,,"LINESTRING (116.3022197 39.9819242, 116.3033804 39.9819316)",residential,,0,,98.898,,海淀北二街,False,466271889,,,,4611128341,1497364702,
,,"LINESTRING (116.3413049 39.9681959, 116.3422262 39.968208)",residential,,0,,78.525,,,False,106620133,,,,4897291292,1226548304,
,,"LINESTRING (116.3413049 39.9681959, 116.3411626 39.968194)",residential,,0,,12.129,,,False,106620133,,,,4897291292,1226548279,
,,"LINESTRING (116.3413049 39.9681959, 116.3413173 39.9676119, 116.3413234 39.9673144, 116.3422445 39.9673191)",residential,,0,,176.531,,,False,"[498275478, 498275479]",,,,4897291292,4897291294,
,,"LINESTRING (116.1447467 40.0974485, 116.1447855 40.0965835)",tertiary,,0,,96.24,,,False,174267958,,,,606927901,1849512226,
,,"LINESTRING (116.1447467 40.0974485, 116.1477333 40.0972457)",tertiary,,0,,255.036,,,False,538121253,,,,606927901,1852046990,
,,"LINESTRING (116.1447467 40.0974485, 116.1443077 40.0974771, 116.1435509 40.0975246)",tertiary,,0,,102.065,,,False,538121253,,,,606927901,4759562185,
,,"LINESTRING (116.3422445 39.9673191, 116.3422262 39.968208)",residential,,0,,98.854,,,False,106620126,,,,4897291294,1226548304,
,,"LINESTRING (116.3422445 39.9673191, 116.3422547 39.9668208, 116.3422534 39.9668884, 116.3422588 39.9665154)",residential,,0,,104.411,,,False,106620126,,,,4897291294,1226548270,
,,"LINESTRING (116.3422445 39.9673191, 116.3413234 39.9673144, 116.3413173 39.9676119, 116.3413049 39.9681959)",residential,,0,,176.531,,,False,"[498275478, 498275479]",,,,4897291294,4897291292,
,,"LINESTRING (116.3341202 39.9660669, 116.3352758 39.9660656)",tertiary,,0,,98.483,,北三环西路,True,170478067,,,,1816099871,266114472,
,,"LINESTRING (116.3074585 40.0296104, 116.3075643 40.0296353)",residential,,0,,9.424,,,False,26812261,,,,294124586,282238669,
,,"LINESTRING (116.3462352 40.0064489, 116.3461876 40.0063306)",primary,,0,,13.765,,学清路,True,177353854,,,,292584508,292584556,
,,"LINESTRING (116.3462352 40.0064489, 116.3460797 40.0064299, 116.3449636 40.0063927, 116.3447267 40.0063477)",tertiary,,0,,129.352,,林业大学北路,True,121510222,,,,292584508,1360087461,
,,"LINESTRING (116.3154934 39.9189133, 116.3154886 39.9189534, 116.3152723 39.920764, 116.3152286 39.9221813)",residential,,0,,364.29200000000003,,阜成路南二街,False,190449514,,,,754515013,754515969,
,,"LINESTRING (116.2992327 40.0439825, 116.2994129 40.0437665, 116.3005552 40.0418634)",secondary,,0,,261.387,,信息路,True,22800022,,,,245136456,282473291,
,,"LINESTRING (116.2992327 40.0439825, 116.2993749 40.0440202, 116.2995024 40.0440766)",secondary,roundabout,0,,25.345,,上地七街环岛,True,174646955,,,,245136456,245136373,
,yes,"LINESTRING (116.2956889 39.9838517, 116.2949269 39.9838782, 116.2944089 39.9838898, 116.2936398 39.9838918, 116.2926315 39.9839035, 116.2923612 39.9838959, 116.2921764 39.9838786, 116.2920031 39.9838466, 116.2917838 39.9837611, 116.2916176 39.9836283, 116.2915171 39.9834872, 116.291481 39.9833555, 116.2914984 39.9831749, 116.2915803 39.9830202, 116.2916785 39.9829057, 116.2918537 39.9827704, 116.2924046 39.9824604, 116.2932184 39.9820024, 116.2934358 39.9818807, 116.2936285 39.9817493, 116.2937494 39.9816342, 116.2938905 39.9814857, 116.2940198 39.9813115, 116.2941384 39.9811193, 116.294231 39.9808911, 116.2943485 39.9805238)",trunk_link,,0,,804.6579999999999,,,True,"[114108353, 165628739, 165628803, 237950956, 237950957, 165628782, 165628669]",,,,288193610,1293134783,
,yes,"LINESTRING (116.2956889 39.9838517, 116.2949323 39.9838182, 116.2936572 39.9837438, 116.2930829 39.983681, 116.292562 39.9835969, 116.2920849 39.9835157)",trunk,,0,4,309.947,,北四环西路,True,"[165628817, 165628811, 154526765]",,,,288193610,288194124,
,,"LINESTRING (116.2672956 40.0619335, 116.2674522 40.0619802)",tertiary,,0,,14.303,,,False,410176766,,,,4872010828,4120378574,
,,"LINESTRING (116.2672956 40.0619335, 116.2679934 40.0601528)",unclassified,,0,,206.719,,,False,495457956,,,,4872010828,4872010829,
,,"LINESTRING (116.2672956 40.0619335, 116.2647003 40.0611591, 116.2646493 40.0611693, 116.2643033 40.0637271, 116.2643006 40.0639406)",tertiary,,0,,551.223,,,False,410176766,,,,4872010828,4120378578,
,,"LINESTRING (116.2679934 40.0601528, 116.2706015 40.0609978)",tertiary,,0,,241.03,,土井村路,False,457844299,,,,4872010829,2207736308,
,,"LINESTRING (116.2679934 40.0601528, 116.2672956 40.0619335)",unclassified,,0,,206.719,,,False,495457956,,,,4872010829,4872010828,
,,"LINESTRING (116.2679934 40.0601528, 116.2645185 40.059027, 116.2657884 40.0523765)",tertiary,,0,,1068.499,,"['土井村路', '土井东路']",False,"[457844299, 457840143]",,,,4872010829,4406679015,
,,"LINESTRING (116.2467771 39.9141576, 116.2467788 39.9137352)",secondary,,0,,46.969,,玉泉路,True,119983707,,,,1725135950,3483409406,
,,"LINESTRING (116.3074808 40.0312992, 116.3082675 40.0314538)",residential,,0,,69.151,,,False,26345790,,,,294124626,294124661,
,,"LINESTRING (116.3074808 40.0312992, 116.3065504 40.0310945)",residential,,0,,82.421,,,False,26345790,,,,294124626,288644690,
,,"LINESTRING (116.3074808 40.0312992, 116.3073957 40.0315683)",residential,,0,,30.787,,,False,26514756,,,,294124626,295062042,
,,"LINESTRING (116.3074808 40.0312992, 116.3076006 40.0309628)",residential,,0,,38.772,,,False,26514756,,,,294124626,290597957,
,,"LINESTRING (116.2898396 39.8959421, 116.2898388 39.89553)",tertiary,,0,,45.824,,,True,157338448,,,,1695480915,1695490711,
,,"LINESTRING (116.2898396 39.8959421, 116.2890602 39.8959538)",tertiary,,0,,66.503,,莲花池西路,True,241240044,,,,1695480915,1673265464,
,,"LINESTRING (116.1744972 40.1045774, 116.1744282 40.1046978)",tertiary_link,,0,,14.618,,,False,535874629,,,,5192711253,3607173931,
,,"LINESTRING (116.1744972 40.1045774, 116.1749113 40.1046289, 116.1758099 40.1047459, 116.1763919 40.1048403, 116.1770624 40.1050187, 116.1775023 40.1051829, 116.177961 40.1053921, 116.1793557 40.1060465, 116.1798847 40.1062907)",tertiary,,0,,502.944,,翠湖北路,True,47571939,,,,5192711253,5192638491,
,,"LINESTRING (116.1744972 40.1045774, 116.1751907 40.1033681, 116.1757942 40.1022807, 116.176349 40.1011862, 116.1765851 40.1012046, 116.1795945 40.1014303, 116.1824564 40.1016396, 116.1827481 40.1010882, 116.1833147 40.1000167, 116.1833898 40.0999182)",residential,,0,,1137.965,,,False,535874625,,,,5192711253,5192711176,
,,"LINESTRING (116.3341692 39.9673219, 116.335934 39.9674652)",residential,,0,,151.24,,,False,42411616,,,,529497179,5030657329,
,,"LINESTRING (116.3341692 39.9673219, 116.3330047 39.9672557)",residential,,0,,99.513,,,False,42411616,,,,529497179,529496786,
,,"LINESTRING (116.3341692 39.9673219, 116.3338268 39.9694993, 116.3327173 39.9694318)",residential,,0,,338.715,,,False,42411721,,,,529497179,529497410,
,,"LINESTRING (116.3461876 40.0063306, 116.3463845 40.0063515)",secondary_link,,0,,16.931,,,True,30784194,,,,292584556,292591367,
,,"LINESTRING (116.3461876 40.0063306, 116.3461606 40.0062644, 116.3464798 39.9997867, 116.3464843 39.9996931)",primary,,0,,738.928,,学清路,True,177353854,,,,292584556,292591115,
,,"LINESTRING (116.2236784 40.1191855, 116.2187803 40.1198038, 116.2183264 40.1198611, 116.218086 40.1198915)",tertiary,,0,,481.964,,,False,219329770,,,,2284960879,2207736719,
,,"LINESTRING (116.3082675 40.0314538, 116.3081837 40.0317151)",residential,,0,,29.918,,,False,25847372,,,,294124661,295062088,
,,"LINESTRING (116.3082675 40.0314538, 116.3083889 40.0310784)",residential,,0,,43.003,,,False,25847372,,,,294124661,274921512,
,,"LINESTRING (116.3082675 40.0314538, 116.3074808 40.0312992)",residential,,0,,69.151,,,False,26345790,,,,294124661,294124626,
,,"LINESTRING (116.322596 39.8959836, 116.321306 39.8959991)",tertiary,,0,,110.063,,莲花池东路,True,143832432,,,,1573977216,754515929,
,,"LINESTRING (116.3199353 39.931003, 116.3199335 39.9310997)",tertiary_link,,0,,10.754,,,True,143832428,,,,1573977217,1573977222,
,,"LINESTRING (116.2061575 40.1213914, 116.2061453 40.121526)",tertiary,,0,,15.003,,上庄路,True,174524128,,,,2284960901,1851958481,
,,"LINESTRING (116.2061575 40.1213914, 116.2060658 40.1214031)",tertiary,,0,,7.905,,,False,219329767,,,,2284960901,2284960904,
,yes,"LINESTRING (116.2061575 40.1213914, 116.207892 40.1211699, 116.2082955 40.1211184, 116.2125261 40.1205783, 116.218086 40.1198915)",tertiary,,0,,1027.901,,,False,"[219329761, 219329770, 219329767]",,,,2284960901,2207736719,
,,"LINESTRING (116.2403243 39.9497206, 116.2405281 39.9497699, 116.2406032 39.9505554)",unclassified,,0,,105.795,,,False,166458430,,,,1779072133,1779072187,
,,"LINESTRING (116.2403243 39.9497206, 116.2399595 39.9497136, 116.2393909 39.9495943, 116.2384628 39.9493805)",unclassified,,0,,163.96699999999998,,,False,166458430,,,,1779072133,1779072181,
,,"LINESTRING (116.2403243 39.9497206, 116.2403726 39.9491202, 116.2403243 39.9488047, 116.2402474 39.94791, 116.240217 39.947242, 116.2403082 39.9470105, 116.2403268 39.9463689)",unclassified,,0,,374.487,,,False,166458431,,,,1779072133,1779072138,
,,"LINESTRING (116.3199335 39.9310997, 116.3197656 39.9310978)",primary_link,,0,,14.318,,,True,30748496,,,,1573977222,321938953,
,,"LINESTRING (116.3199335 39.9310997, 116.319897 39.9325629, 116.3198732 39.9335143)",tertiary,,0,,268.53999999999996,,首都体育馆南路,True,143832451,,,,1573977222,1573977228,
